Dmel_CG11765	741.375798609267	5.23119108695481	0.329221291592708	15.8895892232466	7.48162283934477e-57	2.31381655678136e-53
Dmel_CG12405	304.29237997317	5.16558600044788	0.414284755394118	12.4686847227428	1.10637108989956e-35	6.41556935755508e-33
Dmel_CG1600	2554.11727982646	1.93658213438512	0.182440959131069	10.6148429804836	2.54221493679427e-26	8.42381077984901e-24
Dmel_CG31098	190.544309149932	3.42684974172383	0.326937847290456	10.4816550611204	1.04891812529228e-25	3.35581460912475e-23
Dmel_CG15027	371.530508658685	2.11934379266325	0.224415786493898	9.44382668338209	3.59408257520556e-21	6.17516632088097e-19
Dmel_CG3107	1624.13708320883	1.42647521918171	0.151455747252702	9.41842911250936	4.57886912368357e-21	7.58620495170289e-19
Dmel_CG11825	192.850830429997	4.56499141867681	0.48544126535735	9.40379762589066	5.26284659989692e-21	8.56643697435854e-19
Dmel_CG9286	514.45366133688	1.99101002288896	0.218202933170191	9.12457955519801	7.20152442549098e-20	1.06056735904294e-17
Dmel_CG5363	514.566916907804	2.08153161807305	0.228951399806686	9.09158720947143	9.76036302903954e-20	1.39317920282198e-17
Dmel_CG5346	2123.16642247016	1.45833856183098	0.162585765072407	8.96965709871041	2.97438952927547e-19	3.88681493698842e-17
Dmel_CG11887	729.441324532821	1.662590783832	0.185497146977432	8.9628914024984	3.16274011377836e-19	4.07554205217162e-17
Dmel_CG17883	1131.70729199142	1.49969405618935	0.167379105378411	8.9598642124346	3.25078479342767e-19	4.13161387855095e-17
Dmel_CG2982	726.874802457039	1.57485319024643	0.184092951736848	8.55466314917697	1.1821342054711e-17	1.30569537599534e-15
Dmel_CG13888	148.033086574285	3.01816344860489	0.356237208524448	8.47234195750151	2.40507864023302e-17	2.50722692405415e-15
Dmel_CG12014	675.68826270729	1.93487457369403	0.229418567038333	8.43381858178345	3.3456522372187e-17	3.44899571743501e-15
Dmel_CG1969	323.491666443803	2.05089626231123	0.24386503134528	8.40996452421846	4.10134751767787e-17	4.18157167791377e-15
Dmel_CG6157	228.888571096266	2.37055216541078	0.283837689057636	8.35178785904439	6.72373454854768e-17	6.56661148857109e-15
Dmel_CG4033	1488.64902432601	1.37111285360974	0.164339687056818	8.34316334760755	7.23291471666175e-17	6.99031070220705e-15
Dmel_CG10722	593.004706665695	1.66222261483121	0.200462994589823	8.29191750942543	1.11437206000938e-16	1.0658911312131e-14
Dmel_CG7065	959.290117069871	1.40439231147569	0.169985118775723	8.2618544587343	1.43426518520332e-16	1.35786861105269e-14
Dmel_CG1007	2419.62280450434	1.27559485227963	0.156741332328446	8.13821621476755	4.01144002592638e-16	3.54458481529e-14
Dmel_CG11207	973.444079474746	1.50081341829796	0.185824834904995	8.07649536761471	6.66546931459159e-16	5.72613187970192e-14
Dmel_CG31211	721.208695647014	1.47034387073151	0.182790421086017	8.04387813100774	8.70390828519085e-16	7.40870285045878e-14
Dmel_CG8590	1513.22958634506	1.21086922825771	0.152262450245645	7.95251374389559	1.82764548693083e-15	1.48744691471441e-13
Dmel_CG2263	876.599206491971	1.34834710334709	0.171739944467522	7.85109781843485	4.12411129869897e-15	3.18862538577742e-13
Dmel_CG13630	898.6379832266	1.30176029222345	0.168696982487087	7.71655943711437	1.19511858368326e-14	8.66193297664813e-13
Dmel_CG9641	600.295299465146	1.65178465125239	0.215579394768446	7.66207110390386	1.82958291761268e-14	1.24815222864783e-12
Dmel_CG17486	835.144148336267	1.45769252769683	0.190293881521607	7.66021753322274	1.85618410757325e-14	1.25705665328939e-12
Dmel_CG4045	471.992264563237	1.57031080641669	0.205367217499563	7.64635575987213	2.06755143906347e-14	1.39005378635006e-12
Dmel_CG3949	2117.6636509166	1.32411476098828	0.17408712993695	7.60604624516381	2.82608201641959e-14	1.84650626396768e-12
Dmel_CG8326	234.306804055851	2.00046025187662	0.269378527728004	7.42620530577895	1.11757488350943e-13	6.80245291794205e-12
Dmel_CG10486	242.841560368121	2.59447235823763	0.352068783816671	7.36922009986725	1.71629102915785e-13	1.02075308772606e-11
